,date,pfizer,moderna,astrazeneca
452,2020-10-16,0.5121390970654628,0.0,0.0
453,2020-10-19,0.0,0.0387982683982684,-0.0362221321249701
454,2020-10-20,0.0,0.0055666666666666,0.3410922929936306
455,2020-10-21,0.0,0.0,0.1010379727685325
456,2020-10-22,0.0,0.0,0.1180703808982377
457,2020-10-23,0.0,0.0,0.1069746311577894
458,2020-10-26,0.1233999999999999,0.0,-0.1450122615803814
459,2020-10-27,0.2632322289156626,0.0,0.0687460526315789
460,2020-10-28,0.0707628252788104,0.0,0.0824715662650602
461,2020-10-29,0.1986928681375064,0.0,0.25
462,2020-10-30,0.0,0.0771999999999999,0.5080696963910637
463,2020-11-02,0.0,0.0,0.6472909326424869
464,2020-11-03,0.5273219512195121,0.0,0.273545701357466
465,2020-11-04,0.4536246753246754,0.0,0.4536246753246754
466,2020-11-05,0.38096,0.0,0.0
467,2020-11-06,0.507289247311828,0.6368999999999998,0.0
468,2020-11-09,0.0,0.0,0.0
469,2020-11-10,0.0,0.0744803571428571,0.1670540087010565
470,2020-11-11,0.1136071759259259,0.0,0.2260104575163398
471,2020-11-12,-0.0160741456166418,0.2497175929474894,0.0
472,2020-11-13,0.0,0.0,0.0
473,2020-11-16,0.0,0.5411324324324325,0.0
474,2020-11-17,0.1489560859188544,0.0,0.0
475,2020-11-18,0.0,0.0,0.0
476,2020-11-19,0.0510582758620689,0.0,0.0510582758620689
477,2020-11-20,0.1087505997818975,0.655545215342322,0.1087505997818975
478,2020-11-23,0.0,-0.2384765957446808,0.5411119484046162
479,2020-11-24,-0.1208007763975155,0.2377437578814628,0.0
480,2020-11-25,0.1093344497607655,-0.3219798903107861,0.0
481,2020-11-27,0.3079210784313726,0.3225390137781,0.0
482,2020-11-30,0.0697713701431492,0.0,0.060830458609749
483,2020-12-01,0.5541046661105933,0.1729914634146341,0.5412434750536481
484,2020-12-02,0.2830152263374486,0.0377871428571428,0.0
485,2020-12-03,0.0,0.0687242894056847,0.1424560633547306
486,2020-12-04,0.0,0.0,-0.1073703756201275
487,2020-12-07,0.2405339829476248,0.0,0.0
488,2020-12-08,0.0,0.6197182752712735,0.0
489,2020-12-09,-0.4053742439516129,0.2336192307692307,0.0
490,2020-12-10,0.0,0.0,0.0
491,2020-12-11,0.0,0.2374626544711491,0.5243326359832637
492,2020-12-14,0.0,-0.2591878091872791,-0.0159121688741722
493,2020-12-15,0.0,0.0,0.0
494,2020-12-16,0.0476918918918919,0.35276,0.0476918918918919
495,2020-12-17,-0.2473755882352941,0.4137860784313726,-0.2473755882352941
496,2020-12-18,0.2159547385620914,0.6677761824324324,0.0
497,2020-12-21,0.1671955116696589,0.2920439629005059,-0.0838054086538461
498,2020-12-22,0.0,0.2025832475831558,0.0
499,2020-12-23,0.4851565040650407,0.0,0.0
500,2020-12-24,-0.0474169822663059,0.2717516129032258,0.0
